	logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSG00000180573	0.769247447745486	4.21247384733648	3.94776303448584	0.000173474252792677	0.000479093245030531	-0.0262120623994129
ENSG00000138964	-0.62589701706868	5.03387814110869	-3.96945085232642	0.000160888494552771	0.000447781790949102	-0.0285982510578497
ENSG00000008256	-0.605536801404675	6.12771129319472	-3.98363227084617	0.000153137589006314	0.000428525007041071	-0.0293603177705268
ENSG00000115128	0.347894167101086	5.18664094007404	3.97524972054544	0.000157674669893565	0.000440117610600505	-0.0306510455455937
ENSG00000275807	0.513813099102317	-0.185989695657424	3.77132008815969	0.000317343617123881	0.000826006209432709	-0.0309982702505351
ENSG00000198792	-0.299019640367236	6.42125308664038	-3.98214069564672	0.000153935639044414	0.000430578258530107	-0.0348603744105107
ENSG00000177359	1.34805368005396	-1.60851545739111	3.72754956073867	0.000367722357274366	0.000943445010892048	-0.0352751463948975
ENSG00000178919	2.08268888046181	-2.93806138844816	3.70219822140876	0.000400296690259304	0.0010176389509427	-0.0397677528764788
ENSG00000102390	0.380159985930745	3.83087671124451	3.92796987774998	0.000185780066610991	0.000508811964301051	-0.0398470879954189
ENSG00000155622	-2.00360751937004	-1.03388082377574	-3.72684743003954	0.000368589493473364	0.000945186920396529	-0.0400182395278952
ENSG00000128536	-1.83275947617382	3.41248651131488	-3.89166380526053	0.000210558950617916	0.000570916285458675	-0.0413697029248636
ENSG00000262185	-0.811174654735285	0.210642591204544	-3.77563793938572	0.000312747396648195	0.000815733893958138	-0.0447514886781208
ENSG00000149636	0.466598004946646	4.07286889425369	3.93658753062049	0.000180322808323121	0.000495215980369538	-0.0449678049966487
ENSG00000256751	0.819770595138726	-1.51423982555465	3.7243797359356	0.000371652599952163	0.00095170542771689	-0.0481189427287037
ENSG00000140983	0.360393866837375	6.53976520276574	3.97575553212279	0.000157397280353333	0.000439404386467219	-0.0527199477209406
ENSG00000102172	0.382660503810378	5.48146156956477	3.97317758723001	0.00015881594204289	0.000443057000374894	-0.0530467087122002
ENSG00000237753	0.497435089584926	0.686977311755513	3.79899827256862	0.000288962518856584	0.000759713131960466	-0.0535196436442629
ENSG00000010322	-0.319311483878555	7.26169678868912	-3.96939863664646	0.000160917716802255	0.00044780108226077	-0.0539006274944009
ENSG00000261603	1.35044443348599	-2.54968431802632	3.70176413359536	0.00040087769626388	0.00101849399775453	-0.05543987547986
ENSG00000178385	-0.585355098635088	2.80915407399766	-3.87311261599434	0.000224412032229071	0.00060521054040137	-0.0556921895269529
ENSG00000140939	0.532022533239134	4.97331566619864	3.9622875643077	0.000164945311977641	0.000457930676108184	-0.0579184713980627
ENSG00000198964	-0.595727582119351	5.70446339299386	-3.97246902339715	0.00015920801401521	0.000443842602491195	-0.0580931872552908
ENSG00000100197	0.844224926924424	1.91214485635082	3.84522479559542	0.000246889852480305	0.000660774080266034	-0.058140264726215
ENSG00000144381	0.654819648361118	7.64797220169593	3.9609718877504	0.00016570101301907	0.000459647562902525	-0.0582145924259851
ENSG00000279930	1.01792184211635	-1.51970525906358	3.72155081299055	0.000375193939732167	0.000959795117188273	-0.0585977420978967
ENSG00000100804	0.312944048820157	5.56254900619193	3.97239363681371	0.000159249782533206	0.000443897444333228	-0.0590799572330294
ENSG00000105298	-0.225226142622621	4.28375282607797	-3.93809799065717	0.000179382250188641	0.000493037354499877	-0.0597944762865756
ENSG00000105664	2.13773470311405	2.16426217630637	3.85691230939285	0.000237219228183742	0.000637013377220049	-0.0598509032324319
ENSG00000189058	-1.18974704274428	5.17423099835328	-3.95815852870832	0.000167328113473195	0.000463776831065536	-0.0602229203143176
ENSG00000183729	1.50054633094358	-3.93136591800154	3.68732323259751	0.000420670384692872	0.00106279541696546	-0.0631271815349459
ENSG00000119632	-0.646171208255416	3.97281997888354	-3.92113197393305	0.000190222533992762	0.000519986458753653	-0.0631960471545732
ENSG00000247950	0.534058638770635	0.137629764491574	3.77359379309199	0.000314915351884758	0.000820709894368791	-0.0641312971997534
ENSG00000271216	1.9617119450675	-3.50046280986208	3.68821243643167	0.000419425235337358	0.00106038680502041	-0.0659121871997606
ENSG00000184371	-0.703011604595811	6.21081963708102	-3.97183837848715	0.000159557751721693	0.000444475934500168	-0.06797061369552
ENSG00000226476	1.88917350740435	-2.87928528951116	3.69318865883267	0.000412521555283708	0.00104477376753586	-0.0684989224314796
ENSG00000262503	1.57643990787403	-2.70348805684561	3.69519115329708	0.00040977407300418	0.00103846995743421	-0.0691826522683288
ENSG00000168818	0.225106994795316	4.93321331430471	3.95744632496848	0.000167742439093649	0.000464668761576436	-0.0707993901460897
ENSG00000197279	0.69227434015514	2.03387834527592	3.84496697005622	0.000247107377982631	0.000661092038393004	-0.0714572841515624
ENSG00000072832	-0.546608467678479	4.23264410686321	-3.92953530426485	0.000184777113020443	0.000506548502110765	-0.0743221104537017
ENSG00000052723	0.35942143782971	5.09288385336521	3.96012594583829	0.000166188659595658	0.000460872995943839	-0.0743976612658175
ENSG00000107560	-0.390223530595578	4.67613191111759	-3.94685415549077	0.000174021781317764	0.000480341242771718	-0.0745076090250434
ENSG00000196872	-0.844026168389641	4.3123195441286	-3.92928523482689	0.000184936981098653	0.000506917589478899	-0.0770665955403462
ENSG00000196586	0.651385009197611	6.9898094304937	3.96358944755715	0.000164200787954081	0.000455926693740087	-0.0778605051896442
ENSG00000139083	0.386336880867262	5.92784771713815	3.96918703221623	0.000161036192318336	0.000448068707407625	-0.077887676071315
ENSG00000067369	0.308044266901305	5.67225638807113	3.96755390993484	0.0001619533826199	0.000450495915736801	-0.078638539428928
ENSG00000115760	0.33364593704601	6.64846515253697	3.96604471518397	0.000162805426401108	0.000452637987280739	-0.082628117062912
ENSG00000164296	0.311813600071205	2.43053481181288	3.85463883254149	0.000239071531169453	0.000641301641028595	-0.083063032475442
ENSG00000219159	1.81112576564792	-4.51113265608012	3.68054350197088	0.000430280387563071	0.00108564465030828	-0.0838867971020401
ENSG00000123992	-0.27186244408659	5.94221628383011	-3.96714962752796	0.000162181207344356	0.000451004744510074	-0.0846594114008719
ENSG00000166902	0.342941061532822	4.59756411271476	3.94324804134663	0.000176210555471319	0.000485915421944177	-0.0859587893809008
ENSG00000275367	-0.869862930510261	0.861588823280375	-3.78742481083564	0.000300521859747919	0.000787058520925191	-0.0873806220851945
ENSG00000108774	-0.30989040639989	5.63288047957716	-3.96363420656986	0.000164175248465824	0.000455926693740087	-0.0883802009251635
ENSG00000168754	1.47395710902899	-0.857319928918974	3.73172609266972	0.00036260435872099	0.000931384600734684	-0.0885724084556996
ENSG00000267309	0.746441052872404	-0.308385254651254	3.74895678262839	0.000342198648382111	0.000884967642552551	-0.0886356710380927
ENSG00000259703	1.45650043438345	-3.72033387163089	3.67899702419535	0.000432501543162885	0.00109015351324958	-0.0891732047777243
ENSG00000166226	0.5104437344323	6.56381386667937	3.96430803694152	0.000163791221056855	0.000455103988908874	-0.0891802351021331
ENSG00000166510	-0.898924808560884	4.59957291778203	-3.93606661355985	0.000180648276367487	0.000496041993431717	-0.0892879700375744
ENSG00000078668	0.261300055883863	6.12272813685484	3.96524602943945	0.000163258077356325	0.000453748134478584	-0.092524423231171
ENSG00000104643	-0.32734929059107	4.4105914086395	-3.93241424485001	0.000182946134498998	0.000501734456785034	-0.0929130728150236
ENSG00000168229	-0.704110805171914	0.601446060376124	-3.77582117275663	0.000312553762468451	0.000815334701237335	-0.0962285850114837
ENSG00000160271	-0.449570137947512	7.09966015279834	-3.95817681096384	0.000167317490673826	0.000463776831065536	-0.0973911729580523
ENSG00000087302	0.288095921503636	6.18503190850216	3.96361049732614	0.000164188776483348	0.000455926693740087	-0.0977576786361993
ENSG00000081692	0.425262644681833	2.66759472981464	3.85985647798223	0.000234840875157529	0.00063113288843339	-0.0984791142085566
ENSG00000238105	0.770269822322473	4.63108191893449	3.94016255438187	0.000178104257382445	0.000490262596129891	-0.0987314425655637
ENSG00000167757	-1.74806359555345	3.58996844965368	-3.88218380554573	0.000217532557112232	0.000587822692649601	-0.0999744300298318
ENSG00000233175	0.730903056515578	-0.147678596612545	3.75049805346211	0.000340427723424382	0.000880841387927926	-0.102607398458886
ENSG00000200879	1.19923592642664	-1.97544878342734	3.69640271290073	0.000408120246742311	0.00103453976489669	-0.102786875344345
ENSG00000102802	-1.8106787797755	3.66854016970565	-3.88246119611321	0.000217325401647301	0.000587439450173928	-0.107003467168389
ENSG00000107798	-0.823843712043032	7.39611647577513	-3.95197837427347	0.00017095636237397	0.000472659284851457	-0.107351741516739
ENSG00000229320	0.399222661226436	2.35584717958493	3.84442370706078	0.000247566325024909	0.000662055365205724	-0.108046423603383
ENSG00000242294	0.480909200856224	2.93340721337593	3.86833820601967	0.000228116024306383	0.000614704602587649	-0.108248288742652
ENSG00000228274	0.557260872303035	1.07532929914102	3.79585797158944	0.000292056305263414	0.000767445273569224	-0.112133049086585
ENSG00000183486	0.883568751629286	5.22499846401099	3.94996463457953	0.000172154798597566	0.000475645406275136	-0.113110907765698
ENSG00000273247	0.520445233468977	2.1437293937065	3.8351722976941	0.000255508133848587	0.000680215067702658	-0.113991908902961
ENSG00000275491	1.09459187181428	-0.972661104362052	3.71889066807876	0.000378553315764486	0.000967403327870851	-0.114183061727977
ENSG00000145782	0.323736300136483	5.52990568763796	3.95503407959144	0.000169153088404742	0.000467995647013202	-0.11537498488318
ENSG00000120915	-0.588723985400195	4.17620172001957	-3.91430241331291	0.000194761074276832	0.00053145276027537	-0.115857387947742
ENSG00000144021	0.198986049544922	6.38031790692236	3.95765363391875	0.000167621735391531	0.000464462488590408	-0.116244777129433
ENSG00000126456	0.354895668879419	5.96440306448201	3.95766602650423	0.000167614522563303	0.000464462488590408	-0.116646927914587
ENSG00000173905	-0.45468038104199	6.14950575182123	-3.95688463201406	0.000168069898596659	0.000465447503847297	-0.119403167408065
ENSG00000261235	1.5870928943884	-3.04251106900766	3.67376281798604	0.000440100514293165	0.00110739961331003	-0.1200413255631
ENSG00000165458	0.340922977983939	7.31155698175656	3.94744487737817	0.000173665729414962	0.000479494430285699	-0.120971495012719
ENSG00000164919	0.399673480389651	5.97312051986677	3.95619739042084	0.000168471385203513	0.000466366495432462	-0.121361224901773
ENSG00000079739	-0.519087383078233	6.00006071247714	-3.95561504755964	0.000168812309666029	0.000467117147228767	-0.121878003159233
ENSG00000280254	-0.5403243663399	1.42526920400459	-3.80011090024712	0.000287873900041571	0.000756950101823968	-0.122188894812669
ENSG00000097046	0.702591723839822	3.31807797376688	3.88108087550193	0.000218358097302766	0.000589675469379656	-0.123748950182292
ENSG00000086061	-0.453652720630465	7.40584077850938	-3.94478981825385	0.000175271545008006	0.000483458748821342	-0.129993803592787
ENSG00000112659	0.209843841775449	5.63693291908761	3.95176426473683	0.000171083404251369	0.000472945439384305	-0.130115693348329
ENSG00000139173	0.646394142228205	1.84533340797853	3.8191027458704	0.000269885156614735	0.000714418620534118	-0.130850432850282
ENSG00000186868	-0.760929407520868	1.41245279611747	-3.79528591896764	0.000292623279956564	0.000768734022629452	-0.131753458123017
ENSG00000108061	-0.341821617314676	5.55517690836088	-3.94911539301148	0.000172662618649045	0.000476982858366429	-0.133230336748073
ENSG00000280208	1.45796436531772	-3.59394624378519	3.66421182257439	0.000454295130717258	0.00113979453989996	-0.134210067838305
ENSG00000112739	0.389795398219406	6.64173985863553	3.95004069579366	0.000172109386295093	0.000475585345430828	-0.135458734800643
ENSG00000196205	-0.474190629816309	7.74813305521399	-3.93848091357685	0.000179144553669431	0.000492451414705144	-0.135967543395856
ENSG00000144935	-0.537308613125109	3.57464252066525	-3.88215381365994	0.000217554966392045	0.000587822692649601	-0.136368164877122
ENSG00000136098	-0.475073712699209	4.02533974916954	-3.90219325258797	0.000203064316585801	0.000551786697672413	-0.138146327661459
ENSG00000123737	0.221011448160338	4.62647569979841	3.92809343437966	0.000185700715825125	0.000508733353363008	-0.13856945609667
ENSG00000170396	-0.81092717339481	-0.172938823489847	-3.72991164082438	0.000364819423580775	0.000936355870744116	-0.140697473997753
ENSG00000213189	0.383659882071334	0.899128899617197	3.77940429757829	0.000308790167959733	0.000806669139680504	-0.14131030748717
ENSG00000121274	-0.431552153464354	4.39433647251044	-3.91585308910081	0.000193721568807245	0.000528903587356448	-0.142708571524148
ENSG00000176715	0.336693586083806	5.11799686860719	3.93990520582665	0.000178263082150287	0.000490632560257175	-0.143054636807893
ENSG00000172156	-1.66535598931114	0.112849618123029	-3.73163299074764	0.000362717703903092	0.000931556629213656	-0.145654497323224
ENSG00000146276	1.80443371325623	-4.20510655461969	3.65848731029409	0.000463010496869827	0.00115977778947855	-0.146056424884402
ENSG00000146233	-0.782489161865452	2.28463620494677	-3.82197281788288	0.000267261908187945	0.000708314574351929	-0.147303742237122
ENSG00000249669	-1.12832519940486	3.22283692468566	-3.85592845910091	0.000238019123736519	0.000638905154562123	-0.156040741125544
ENSG00000164306	-0.249069015186578	3.57619250201557	-3.87830507615595	0.0002204490668713	0.000595002190565303	-0.156126846819407
ENSG00000101276	0.767834124212126	2.05094812612852	3.81944501866961	0.000269571031657248	0.000713681135340333	-0.156714452855155
ENSG00000149428	0.511316815773927	6.79314259709797	3.94200429831417	0.000176971562651226	0.000487411807252601	-0.156918262471201
ENSG00000232810	-1.21536990531829	1.44688408705626	-3.7844766917268	0.000303536188006756	0.000793976364696318	-0.15702510878987
ENSG00000215045	0.66908145313619	0.946038154812634	3.77672773071429	0.000311597428214121	0.000813262405533775	-0.157397854267242
ENSG00000183762	-0.581724921772473	5.47838018362563	-3.93950781142749	0.000178508604076965	0.000491173722408184	-0.158547991553503
ENSG00000149136	0.303354834112008	6.6607279435471	3.94299185377834	0.000176367051577905	0.000486213489659468	-0.158773894781432
ENSG00000224020	0.859078620056494	-1.10087080936107	3.69930736055652	0.000404181136339969	0.00102623797370243	-0.160736875936455
ENSG00000168813	0.465316688325532	5.11093623938397	3.93411166524598	0.000181874753395685	0.000499205071863086	-0.161466179572066
ENSG00000233818	1.30116525684908	-2.1475016532448	3.67357132505399	0.000440380916994066	0.00110779016297193	-0.161554767919307
ENSG00000234511	0.833421730148707	-0.0257365941667579	3.73628528575883	0.000357094980116841	0.000918995779601232	-0.162509312058813
ENSG00000105205	-2.11698689350901	-2.69305710181932	-3.65715168527327	0.000465066699600572	0.00116405742938897	-0.163274821164898
ENSG00000267254	0.775649212535051	0.932380226708982	3.77356955795739	0.000314941140708299	0.000820709894368791	-0.166091767581339
