A	B	correlation	p-value
ME23	stage_2B	0.0642563841641453	0.583900262478175
ME83	stage_2B	0.0989003101145121	0.398564126710023
ME6	stage_2B	-0.003288958440903	0.977658258367791
ME67	stage_2B	0.0395891729820664	0.735946527390097
ME4	stage_2B	-0.0427827641259714	0.715519396591643
ME1	stage_2B	-0.0323692938726211	0.78278602108959
ME72	stage_2B	-0.0553571014028653	0.637129186644129
ME35	stage_2B	-0.0406773415230696	0.728964903310955
ME17	stage_2B	-0.0391531505112216	0.738750062010334
ME7	stage_2B	0.0731472732977134	0.532843999899557
ME66	stage_2B	0.129010928355903	0.269975342038691
ME64	stage_2B	-0.0137986719692112	0.906465068453382
ME85	stage_2B	-0.0159248174520311	0.892133430316549
ME40	stage_2B	-0.0564979609052708	0.630194203347124
ME30	stage_2B	-0.0512055707958427	0.662625287038242
ME77	stage_2B	-0.0800920939628925	0.494564850394683
ME60	stage_2B	-0.029561650675038	0.801221583811679
ME98	stage_2B	-0.0702927515684055	0.548992510183089
ME61	stage_2B	0.0192307084440126	0.869919539908992
ME55	stage_2B	0.0143588714251521	0.902685864861472
ME91	stage_2B	0.0389715372088631	0.739918804678576
ME19	stage_2B	-0.0058417768285938	0.960328023689342
ME26	stage_2B	0.0643747960103364	0.583205873405205
ME63	stage_2B	0.0554601682838584	0.636501378193309
ME65	stage_2B	-0.0272766651947195	0.81630620535021
ME97	stage_2B	0.0925273094380773	0.429792317762113
ME3	stage_2B	0.0920801805558464	0.43203427667575
ME29	stage_2B	0.0715807991055207	0.541676608820642
ME92	stage_2B	0.0736512764573935	0.530017415784972
treat_Treat	stage_2B	0.0512343304073295	0.662447296605629
group_treat	stage_2B	0.0512343304073295	0.662447296605629
ME34	stage_2B	-0.0513162277673422	0.661940544130295
ME0	stage_2B	0.0427027325820152	0.716028941953334
ME22	stage_2B	-0.0146180919111725	0.900937843433662
ME12	stage_2B	-0.0373425972521221	0.750427593214799
stage_3B	stage_2B	-0.0820178562058208	0.484211311578459
ME38	stage_2B	-0.144788011740857	0.215203582758755
ME96	stage_2B	-0.0905945796766145	0.439530720515032
ME11	stage_2B	-0.0842297845835462	0.472462760987878
ME16	stage_2B	-0.0832992733737491	0.477386300855653
stage_1B	stage_2B	-0.28213824634344	0.0141909037120039
gender_woman	stage_2B	-0.290042807863748	0.0115972414066888
smoking_never	stage_2B	-0.323229967577727	0.00467532893272825
ME24	stage_2B	-0.116384439350593	0.320040752382462
treat_Ctrl	stage_2B	-0.0512343304073295	0.662447296605629
group_ctrl	stage_2B	-0.0512343304073295	0.662447296605629
ME42	stage_2B	-0.0911375996756162	0.436782161958045
ME14	stage_2B	-0.112863482208143	0.334998513694159
ME79	stage_2B	-0.0391421994924244	0.738820518784681
ME78	stage_2B	0.00574776859486555	0.960965938069713
ME47	stage_2B	-0.141358192338328	0.226385686175666
ME2	stage_2B	-0.133420873717277	0.2538023938776
ME70	stage_2B	-0.100552025414192	0.390694585057869
ME88	stage_2B	0.026748038849029	0.819805729335772
ME102	stage_2B	-0.0327203695327674	0.780488939060919
ME13	stage_2B	-0.0435974312729267	0.710339663883221
ME75	stage_2B	-0.0391281080598146	0.738911183544477
ME81	stage_2B	0.0097589339592105	0.933774174941338
ME94	stage_2B	0.153911794767559	0.187370184248962
ME31	stage_2B	0.0101418377036657	0.931181923682755
ME8	stage_2B	0.13821926602511	0.236969616442094
ME59	stage_2B	0.150162411025891	0.19847531167092
age	stage_2B	-0.212437116739544	0.0672790355853942
stage_4	stage_2B	-0.0820178562058208	0.484211311578459
ME9	stage_2B	0.067645251638614	0.564178132130176
ME51	stage_2B	0.0440487188059304	0.707475945970393
ME86	stage_2B	0.0493795975599629	0.67396389257446
ME82	stage_2B	-0.0269561232675348	0.818427780112699
ME87	stage_2B	0.0160938251294342	0.890995623186845
ME99	stage_2B	0.0363193383225252	0.757052354975916
ME33	stage_2B	-0.0359671628409911	0.759336478993623
ME89	stage_2B	-0.0640598982287339	0.585053323599547
ME20	stage_2B	0.0407648604082032	0.728404333855995
ME73	stage_2B	0.104976280453059	0.370075646768645
ME39	stage_2B	-0.013196159620224	0.910532036018693
ME50	stage_2B	0.038322241060181	0.744102038328842
ME93	stage_2B	0.0730255677158663	0.533527674928558
ME32	stage_2B	-0.022168038069983	0.850265632231848
ME45	stage_2B	0.0608082678669246	0.604283822194245
ME90	stage_2B	-0.0140704233525208	0.904631521755408
stage_1A	stage_2B	-0.194180858513501	0.0950497947007961
smoking_ever	stage_2A	-0.188460745359173	0.10539328197466
ME95	stage_2A	-0.0309478457610185	0.792105308295981
gender_man	stage_2A	-0.0417740894920426	0.721950438733037
ME49	stage_2A	-0.0449524872550437	0.701753140481236
stage_2B	stage_2A	-0.0820178562058208	0.484211311578459
stage_2A	stage_2A	1	0
ME53	stage_2A	0.129383271554018	0.268583662561864
ME56	stage_2A	0.0300599610782563	0.797941336835742
ME25	stage_2A	0.0165950642080259	0.887622442136784
ME57	stage_2A	-0.00853601639269908	0.942057779750905
ME69	stage_2A	0.395100818402852	0.000451338899773964
ME74	stage_2A	0.215371820037484	0.0634978374618027
ME5	stage_2A	0.464727524182967	2.66512736575667e-05
ME68	stage_2A	0.29487927575757	0.0102223154514287
ME100	stage_2A	0.305571173681508	0.00767672228961561
ME21	stage_2A	0.00981468587994889	0.933396692045196
ME103	stage_2A	-0.0341533129885526	0.771132854393439
ME76	stage_2A	0.105246438387815	0.368838430004338
ME104	stage_2A	0.308130098695361	0.00715720154979366
ME10	stage_2A	-0.0177971830262922	0.879540791236235
ME15	stage_2A	0.113530575102317	0.33213122578721
ME101	stage_2A	0.00614612624765399	0.958262963726425
smoking_current	stage_2A	0.237061138431995	0.0405778818473425
stage_3A	stage_2A	-0.0761544673656867	0.51609030619766
ME27	stage_2A	-0.0475214360575511	0.68557730029677
ME44	stage_2A	-0.114303708837692	0.328827643206319
ME62	stage_2A	-0.0914946661364398	0.434980125099765
ME80	stage_2A	-0.0530270908169392	0.651389274827875
ME84	stage_2A	-0.0593410566298967	0.613051066166536
ME48	stage_2A	-0.0559746939555946	0.633371091451734
ME58	stage_2A	-0.0750695518078356	0.522103594365353
ME46	stage_2A	-0.0285009653296991	0.808215168935956
ME43	stage_2A	0.0342611411767585	0.770430113112206
ME28	stage_2A	0.0301351735113584	0.797446534865532
ME71	stage_2A	0.263954747593893	0.0221220503969753
ME36	stage_2A	0.0507645308128777	0.665357172658653
ME41	stage_2A	0.00563841941527388	0.961707982712029
ME18	stage_2A	-0.0690572308516984	0.556054629469529
ME54	stage_2A	-0.0237454870217154	0.839747488045148
ME37	stage_2A	-0.00841175234397533	0.942899858274945
ME52	stage_2A	-0.177171933617812	0.128350019458446
ME23	stage_2A	-0.0321687661841284	0.784098904371755
ME83	stage_2A	-0.118246898109023	0.312304384597006
ME6	stage_2A	-0.0432958169263934	0.712255844721442
ME67	stage_2A	-0.0886414383134858	0.44949675212573
ME4	stage_2A	-0.0332921814324755	0.776751605343586
ME1	stage_2A	0.0024286880935939	0.983501074584258
ME72	stage_2A	-0.0389369408412984	0.740141510726774
ME35	stage_2A	0.0122134780212939	0.917170033074954
ME17	stage_2A	0.0153126589492683	0.896256457246581
ME7	stage_2A	0.00911110825100906	0.93816149536345
ME66	stage_2A	0.0102788310439652	0.930254653506681
ME64	stage_2A	-0.029762243307612	0.799900718815544
ME85	stage_2A	-0.0169151347804755	0.885469506510926
ME40	stage_2A	0.0573420833380199	0.625083425235571
ME30	stage_2A	-0.0707681278330446	0.546286899233666
ME77	stage_2A	0.0147486039239158	0.900057929243307
ME60	stage_2A	-0.0199146178634948	0.86533595968119
ME98	stage_2A	-0.00642234285223512	0.956389026491091
ME61	stage_2A	0.0195792660219372	0.8675829525915
ME55	stage_2A	-0.0565764424543122	0.62971829682505
ME91	stage_2A	-0.024516683671473	0.834615350502545
ME19	stage_2A	0.039003957548252	0.739710125682351
ME26	stage_2A	0.210987098065447	0.0692131712375775
ME63	stage_2A	0.0667946576428431	0.569098685246155
ME65	stage_2A	-0.0260362165486545	0.82452356180061
ME97	stage_2A	-0.067654249510009	0.564126188265723
ME3	stage_2A	0.187001143399991	0.108167823765519
ME29	stage_2A	0.16063841149093	0.168585580533842
ME92	stage_2A	0.116875418467245	0.317989489671455
treat_Treat	stage_2A	0.035192838282255	0.764365768969867
group_treat	stage_2A	0.035192838282255	0.764365768969867
ME34	stage_2A	0.0429033317056387	0.714752000467576
ME0	stage_2A	-0.0449231198208163	0.701938841656023
ME22	stage_2A	-0.0400131937170856	0.733223459713363
ME12	stage_2A	0.0272534061117945	0.816460106368028
stage_3B	stage_2A	-0.0563380281690141	0.631164489200795
ME38	stage_2A	-0.133949335554493	0.2519096151748
ME96	stage_2A	-0.111214268944866	0.342153929199188
ME11	stage_2A	-0.104894900664401	0.370448828351266
ME16	stage_2A	-0.0885082869200957	0.450180703484095
stage_1B	stage_2A	-0.193800633244604	0.0957116463238743
gender_woman	stage_2A	0.0417740894920426	0.721950438733037
smoking_never	stage_2A	0.0158590369923887	0.892576341763881
ME24	stage_2A	0.0384447876755817	0.743311934188635
treat_Ctrl	stage_2A	-0.035192838282255	0.764365768969867
group_ctrl	stage_2A	-0.035192838282255	0.764365768969867
ME42	stage_2A	0.0302460037700208	0.796717558278879
ME14	stage_2A	-0.00653952722121039	0.95559408290284
ME79	stage_2A	-0.0681911244164704	0.561030949133857
ME78	stage_2A	-0.0242297526963991	0.836524016966028
ME47	stage_2A	0.045850902687468	0.696080600985974
ME2	stage_2A	-0.0203892647240722	0.862157459443177
ME70	stage_2A	-0.0307597796765434	0.793340518620383
ME88	stage_2A	0.0431574325414203	0.71313560874856
ME102	stage_2A	-0.0457032525192414	0.697011722469288
ME13	stage_2A	0.0641309638585642	0.584636161339096
ME75	stage_2A	-0.0272845663579561	0.816253926403634
ME81	stage_2A	-0.0263985386619183	0.822121367879135
ME94	stage_2A	-0.111476662786264	0.341009127188874
ME31	stage_2A	-0.0310403513303077	0.791497922758127
ME8	stage_2A	-0.0591409562924719	0.614251005627592
ME59	stage_2A	-0.0690555684668823	0.556064160665106
age	stage_2A	0.0234922410747037	0.841434249291599
stage_4	stage_2A	-0.0563380281690141	0.631164489200795
ME9	stage_2A	-0.0580695300545361	0.620693170557824
ME51	stage_2A	-0.0641488748631381	0.584531043352829
ME86	stage_2A	-0.0522780428953966	0.656000562267202
ME82	stage_2A	-0.0655937458320291	0.576079745429605
ME87	stage_2A	0.094816821334261	0.418416628506241
ME99	stage_2A	0.0551616868726602	0.638320209972508
ME33	stage_2A	0.00175800748007863	0.988056845128836
ME89	stage_2A	0.201627436515141	0.0827973888996479
ME20	stage_2A	-0.0697244581688776	0.552235433509421
ME73	stage_2A	-0.0554590743493831	0.636508040305219
ME39	stage_2A	-0.0369213195874258	0.753152869106786
ME50	stage_2A	-0.020947884846949	0.858419429071042
ME93	stage_2A	-0.0561453365907208	0.63233434483278
ME32	stage_2A	-0.145008319724323	0.214498887646475
ME45	stage_2A	-0.124498274493277	0.287226968996646
ME90	stage_2A	-0.0647985511579205	0.580723988845771
stage_1A	stage_2A	-0.133382743501171	0.253939337913421
smoking_ever	ME53	0.0971468198433166	0.407020020484058
ME95	ME53	0.0444051148697901	0.705217235306712
gender_man	ME53	0.130106168103475	0.265895543195377
ME49	ME53	0.351019068277202	0.00201681057038205
stage_2B	ME53	0.0863269215804339	0.461467471306099
stage_2A	ME53	0.129383271554018	0.268583662561864
ME53	ME53	1	0
ME56	ME53	0.918100657683953	4.61710040408761e-31
ME25	ME53	0.647471925857337	3.43801466974881e-10
ME57	ME53	0.561580192486907	1.59102738943778e-07
ME69	ME53	0.323343378244279	0.00466002331082932
ME74	ME53	0.330295938506481	0.00380249020756124
ME5	ME53	0.553569814789083	2.58783122811016e-07
ME68	ME53	0.72401203044799	2.13868444487241e-13
ME100	ME53	0.647477973469088	3.4362927589825e-10
ME21	ME53	0.243831671395609	0.0350216240797482
ME103	ME53	0.321554417502342	0.00490670737511268
ME76	ME53	0.06692629048291	0.568335898822777
ME104	ME53	0.549759161774608	3.24720254772923e-07
ME10	ME53	0.290154473633245	0.0115637697479025
ME15	ME53	0.568360587505677	1.04341911071111e-07
ME101	ME53	0.183364679456839	0.115326531215421
smoking_current	ME53	0.0926811371686833	0.429022539469977
stage_3A	ME53	0.0393013049175687	0.737797076044948
ME27	ME53	-0.142270503416294	0.223372457509894
ME44	ME53	-0.141204863237361	0.226894883828069
ME62	ME53	0.0218726966005911	0.852237877247873
ME80	ME53	0.0215246895888819	0.854562975511848
ME84	ME53	0.00969776226438979	0.934188370605205
ME48	ME53	0.0493714656135266	0.674014553832408
ME58	ME53	-0.0558323850148903	0.63423623511293
ME46	ME53	0.00840908953654579	0.942917903545307
ME43	ME53	-0.00230863470949861	0.984316533556497
ME28	ME53	-0.484636035064612	1.05310892704806e-05
ME71	ME53	0.00837435415046126	0.943153300373303
ME36	ME53	0.0638309368078112	0.586398270150506
ME41	ME53	0.168623943892714	0.148127603464913
ME18	ME53	0.391304588130889	0.000517755750331404
ME54	ME53	-0.00885533327847524	0.939894213732258
ME37	ME53	0.242256105984614	0.0362542781749053
ME52	ME53	0.0592541001430312	0.61357239263916
ME23	ME53	0.650508211515749	2.66969396914835e-10
ME83	ME53	0.335479581586967	0.00325763936534107
ME6	ME53	0.490122758311868	8.06959491209756e-06
ME67	ME53	0.560905784743372	1.65835919283603e-07
ME4	ME53	0.383510947699825	0.000682843476208986
ME1	ME53	0.466578178190891	2.4506507473821e-05
ME72	ME53	0.528785264068538	1.07846648384899e-06
ME35	ME53	0.267347390116206	0.0204064979263625
ME17	ME53	0.414255953757637	0.000220090209406107
ME7	ME53	0.317545150005353	0.00550198911532442
ME66	ME53	0.206233116241218	0.0758698911685171
ME64	ME53	-0.0703933989668965	0.548419134120055
ME85	ME53	0.0181569296820574	0.877124621185501
ME40	ME53	-0.356746188896672	0.00167978761297533
ME30	ME53	0.0156121691440758	0.894238838137796
ME77	ME53	0.0507616517218111	0.665375020645934
ME60	ME53	-0.0416213680362228	0.722925842861611
ME98	ME53	-0.217725102696713	0.0605915987610802
ME61	ME53	0.110913400035072	0.343469553405988
ME55	ME53	0.13332850213838	0.254134231630422
ME91	ME53	0.208714559419318	0.0723341665569785
ME19	ME53	-0.0343986053482296	0.769534494892861
ME26	ME53	0.200833577020509	0.0840406352718552
ME63	ME53	0.307966839802544	0.00718939918407241
ME65	ME53	0.6115808796114	5.58851459502341e-09
ME97	ME53	0.516259478220711	2.12713971125349e-06
ME3	ME53	0.761987978764454	2.03105265236686e-15
ME29	ME53	0.676885046388954	2.61562480331459e-11
ME92	ME53	0.614890993877529	4.38490815793104e-09
treat_Treat	ME53	0.483496934665316	1.11231851087135e-05
group_treat	ME53	0.483496934665316	1.11231851087135e-05
ME34	ME53	0.46377159753603	2.78263655351864e-05
ME0	ME53	0.358369309873632	0.00159397898130868
ME22	ME53	0.410120991745693	0.000257940997781553
ME12	ME53	0.15998681553025	0.170342216983627
stage_3B	ME53	-0.0627404962504804	0.592822823871543
ME38	ME53	-0.658114677576154	1.39886534706274e-10
ME96	ME53	-0.283786945574298	0.0136120007384132
ME11	ME53	-0.190873200759303	0.100929085674187
ME16	ME53	0.015065882728134	0.897919333872329
stage_1B	ME53	-0.127766645798644	0.274661094161093
gender_woman	ME53	-0.130106168103475	0.265895543195377
smoking_never	ME53	-0.160551725030029	0.168818507586708
ME24	ME53	-0.530500915858273	9.8056130692098e-07
treat_Ctrl	ME53	-0.483496934665316	1.11231851087135e-05
group_ctrl	ME53	-0.483496934665316	1.11231851087135e-05
ME42	ME53	-0.697322539605848	3.64425506181707e-12
ME14	ME53	-0.72556073381759	1.79595031028999e-13
ME79	ME53	-0.651884799503064	2.37821710560906e-10
ME78	ME53	0.0888559046851456	0.448396328890799
ME47	ME53	-0.161186502477379	0.167118321924682
ME2	ME53	-0.426833440993076	0.000134095814486361
ME70	ME53	-0.146678038491348	0.209210921281438
ME88	ME53	-0.332474579581861	0.00356432384668978
ME102	ME53	-0.281770960081181	0.0143227267510434
ME13	ME53	-0.456782770368454	3.79989212677105e-05
ME75	ME53	-0.280331794983886	0.0148495020313157
ME81	ME53	-0.26297094667949	0.0226419329749418
ME94	ME53	0.110781462682458	0.344047479005195
ME31	ME53	-0.361825005291481	0.00142431319374974
ME8	ME53	-0.199605167662419	0.0859935345531529
ME59	ME53	-0.15445957213546	0.185786133976099
age	ME53	-0.120996109614178	0.301107022401016
stage_4	ME53	0.162214386290852	0.164392014418482
ME9	ME53	0.285177093572498	0.0131398685547806
ME51	ME53	-0.030594857396859	0.794424139488306
ME86	ME53	0.304797416230939	0.00784019537757488
ME82	ME53	0.0737210271419217	0.529626823872214
ME87	ME53	-0.444146418654401	6.56261072244207e-05
ME99	ME53	-0.531325470676384	9.36546396136167e-07
ME33	ME53	-0.517150688934451	2.02859057223167e-06
ME89	ME53	-0.489697852483821	8.23904826832543e-06
ME20	ME53	-0.0943146446475953	0.420896773937193
ME73	ME53	-0.0954714955583131	0.415196015097862
ME39	ME53	-0.32045258681374	0.00506433397340726
ME50	ME53	-0.0805186736497565	0.492261469165761
ME93	ME53	-0.427064611718639	0.000132855850342229
ME32	ME53	-0.204575078444307	0.0783083764018361
ME45	ME53	-0.191353821439789	0.100057594132581
ME90	ME53	0.114258148217886	0.32902174228368
stage_1A	ME53	-0.0630131526868331	0.591213452478964
smoking_ever	ME56	0.0954637459457609	0.415234054550785
ME95	ME56	-0.0140545898085672	0.904738339448332
gender_man	ME56	0.128058998539434	0.273555287110753
ME49	ME56	0.277371049845948	0.0159859929695666
stage_2B	ME56	0.0632242046535976	0.589969057432113
stage_2A	ME56	0.0300599610782563	0.797941336835742
ME53	ME56	0.918100657683953	4.61710040408761e-31
ME56	ME56	1	0
ME25	ME56	0.718986378740227	3.73944481069242e-13
ME57	ME56	0.546109388367655	4.02514927058164e-07
ME69	ME56	0.262394575113302	0.0229513152012514
ME74	ME56	0.342788600044255	0.00260770561194324
ME5	ME56	0.338463020577861	0.00297666666238833
ME68	ME56	0.739353735339799	3.59168266008653e-14
ME100	ME56	0.670577773837899	4.65727209850411e-11
ME21	ME56	0.210874422691878	0.0693653189259997
ME103	ME56	0.253154313867959	0.0284237497721768
ME76	ME56	0.00886489479663066	0.93982943525432
ME104	ME56	0.332467161959408	0.00356511165584207
ME10	ME56	0.188559687644791	0.105207223983255
ME15	ME56	0.464291583283088	2.71813118635221e-05
ME101	ME56	0.0998850177096808	0.393861328935131
smoking_current	ME56	0.0967163572633923	0.40911175446349
stage_3A	ME56	0.132322786763549	0.257766323424885
ME27	ME56	-0.173393278793227	0.136829297018283
ME44	ME56	-0.16735552884614	0.151246718995422
ME62	ME56	0.00689284392226603	0.953197553388159
ME80	ME56	-0.0166725038504835	0.88710147392369
ME84	ME56	-0.0251523768416509	0.830390128157382
ME48	ME56	0.0424596279272287	0.717577501105335
ME58	ME56	-0.069090859097165	0.555861840461959
ME46	ME56	-0.0506403222284073	0.666127331999471
ME43	ME56	-0.0109524922560468	0.925696198567511
