ME0	ME1	ME2	ME3	ME4	ME5	ME6	ME7	ME8	ME9	ME10	ME11	ME12	ME13	ME14	ME15	ME16	ME17	ME18	ME19	ME20	ME21	ME22	ME23	ME24	ME25	ME26	ME27	ME28	ME29	ME30	ME31	ME32	ME33	ME34	ME35	ME36	ME37	ME38	ME39	ME40	ME41	ME42	ME43	ME44	ME45	ME46	ME47	ME48	ME49	ME50	ME51	ME52	ME53	ME54	ME55	ME56	ME57	ME58	ME59	ME60	ME61	ME62	ME63	ME64	ME65	ME66	ME67	ME68	ME69	ME70	ME71	ME72	ME73	ME74	ME75	ME76	ME77	ME78	ME79	ME80	ME81	ME82	ME83	ME84	ME85	ME86	ME87	ME88	ME89	ME90	ME91	ME92	ME93	ME94	ME95	ME96	ME97	ME98	ME99	ME100	ME101	ME102	ME103	ME104
tum_36	0.142110465263623	0.976581781726471	-0.157590801561384	0.487716042357008	0.0905087462879822	0.0997599432608049	0.0411829838038718	0.0372008133509412	-0.0863263552929465	-0.0318699071764435	0.025806369015915	-0.0513552181499377	0.0227622270306408	-0.170593486775283	-0.198526833420775	0.257802482384167	-0.0291049699176659	0.0162857869510213	0.27264135817597	0.033363581824404	-0.0552783613354564	0.0569888789698375	0.38844869524204	0.101790281026276	-0.154468438380752	0.151208822794551	0.150099498639946	-0.0619824672289142	-0.0320733812607937	0.264904144764751	0.00239355749558828	-0.124069550300328	-0.124271860072271	-0.175294921183422	0.17572522151741	0.0884651514556077	-0.036562388304569	-0.0311010148669645	-0.172467358384779	-0.191069767094904	-0.166388454203155	-0.00152631206292647	-0.135424071307919	0.0911450395474225	-0.0715611808267092	-0.135384277771907	-0.0599483512517286	-0.128136031577969	0.0393598330500589	-0.0409923921025451	-0.15840917668096	-0.162131397929516	-0.145042446677746	0.353653319124465	-0.0262910731744832	-0.0223055611466857	0.596954976140762	-0.0643297017499525	-0.0117524562723211	-0.0647921681420967	-0.0170519231502058	0.086632827528788	0.0232383035357062	0.334486765092588	-0.0729622190931097	0.592416250132637	-0.00364261553625962	-0.00202389565469961	0.673475315143574	-0.0635998345947278	-0.1540535769498	0.110733351032261	0.758184473862536	-0.150919460281109	0.134023882664784	-0.194142717247018	0.0862461892705352	-0.0675393921424765	-0.0918986551913485	-0.188700956256613	0.0141229033036609	-0.0884013513880847	-0.0282161389153573	-0.0624947232287212	0.00413128714055667	-0.0425494049186101	-0.0684369133594342	-0.0547918733492497	-0.178221649373282	-0.197211353261431	0.0340387055339353	-0.0662079996420744	0.194237722808388	-0.179697906454113	-0.0731759630467374	-0.112533960048093	-0.0931138515554832	0.441268407072501	-0.095053241347563	-0.152237184480801	0.48490024721391	0.0279443744976582	-0.17019400163271	0.053167479794864	-0.00987252421758214
tum_37	0.0323561122929303	0.0201341437145769	-0.143839089005506	0.339374799261381	0.000348281217981188	0.0924606305011881	-0.0215780674627483	0.0163381680275815	-0.0299756285944132	0.0633270630131822	0.968591724647169	-0.0645561986502633	0.0211168726248777	-0.0685038552209999	-0.158836915605863	0.739971152040961	-0.0465364477866977	0.0445851786347763	-0.0391193773644122	0.0818632012435667	-0.0330356486761558	0.0229302429317332	0.0592531758001708	0.00925220905200894	-0.148028458142358	-0.0130854263494712	0.389499121477041	0.0153230334144118	0.0427751648606604	0.208376434242118	-0.0676502895475464	-0.0357570896589872	-0.0517084802532085	-0.0877334008548069	0.0224389950997676	-0.0600363598656991	0.00294628858512297	-0.0102852514005705	-0.205776545462143	-0.0535173958627637	-0.161948053174577	-0.00638632579333175	0.0238275614255769	-0.0260519638182819	-0.0229485400903965	-0.0411214329997829	0.0405553932682545	-0.144866479205681	-0.012761944631007	0.0290074485889409	-0.00807118545384329	-0.0147073604701403	-0.2281491066505	0.20502807687079	-0.0462042921800245	0.0500239350666211	0.12442548433474	0.0955885675798479	-0.0338997150652853	-0.021930508247779	-0.016581348588183	0.265684827715173	-0.0256957712998971	0.259932674076581	-0.0406776684154685	-0.0158105144700213	0.0333354907941692	-0.0747405426353645	0.0454558138526985	0.063248422934339	-0.137250201379962	0.477810044064302	0.00071774470971595	0.0266875237910194	0.1881727090537	-0.0714188531524308	0.428604582333592	-0.0131763297415849	-0.0634278967356598	-0.00696771164619281	0.0378185130658462	-0.0554877223826614	-0.0593063285425565	-0.0905039332956175	0.00584778221576063	0.0212860515456573	0.0738133193276103	0.273669226164925	-0.0487084780122159	0.0657453936514625	0.0459383915124702	-0.0455537663874197	0.252065341419248	0.0206706983377711	-0.0894510311790134	-0.0703534187334419	-0.0337776448480425	0.000644487436973713	-0.0662864247623861	0.110813279438271	0.183225360545283	-0.00111613926566803	-0.101398765479177	0.685719317758355	0.678090699754933
tum_38	0.222839120581032	0.0471957349932299	-0.166213122476821	0.109326657789301	0.0465422434490123	0.00088299595797196	0.0907926781856903	0.381541175743825	-0.0991411142512909	-0.0634615237205298	-0.0153273227806257	-0.0477450697295545	0.00308116599997139	-0.185781089458125	-0.181582213319144	0.0736002981154553	-0.020491860894895	0.0350492150387614	0.547068813126026	0.120717160206534	-0.061967978854319	0.00991325369151924	0.200879146614545	0.149065418713667	-0.100151725149527	-0.0583331216267686	0.0974447280293513	-0.0692332699163758	0.0332311905713908	0.229609145078309	0.151860763837499	-0.13266955130329	-0.146161107662901	-0.174766485361497	0.108862130236433	0.123274331210798	-0.0083434508805373	0.0685269737420195	-0.0403311543356605	-0.159482181559068	0.23711771368677	0.069798672199791	-0.114234257335717	0.0505503570708829	-0.0669269619416684	-0.11023522760683	-0.0286785755828253	-0.0996255235208566	-0.00512498499611173	0.00503055639894397	-0.179022088219048	-0.148904543903756	-0.0153856783314604	0.0258626611172558	0.973969992732183	0.0737349620777378	0.0475556776257861	-0.0886919067943099	0.0130022149854652	-0.066619759329026	0.0863200175287878	0.0477360373105764	0.129213740690644	0.1441762855833	0.0537030846039634	0.179199707384137	0.517767719094127	-0.0438303382433981	-0.0307783217610341	-0.131158236145095	-0.171934434346147	-0.0215334239961062	0.0199822626446152	-0.139271182311962	-0.123822469798398	-0.177131856862638	0.0656261231493317	0.0591747326985613	-0.144281645511567	-0.179706637885556	0.0297944205005679	-0.0683532122680052	-0.0801932119998562	0.0871487868292428	0.0320250958407434	0.0684691211671005	-0.150655364279269	-0.139578368376336	-0.159793264804406	-0.159894402896061	-0.0459623368045905	0.315836928903691	0.202297089310305	-0.158640981033911	0.00997309273383111	0.204832906242418	-0.0477070093075074	0.43433762276239	-0.0606128840754093	-0.144311829926191	0.00996743306883505	-0.0262700039123493	-0.156659002026409	0.0280679116987793	-0.045141203958732
tum_40	0.0911927450345321	0.0183848710503145	-0.11540511886451	0.139340251426106	0.00213537826773453	0.0287685340592974	0.0630375794028387	0.103447834932526	-0.0556296670375776	0.0263512339236407	0.0190912954191095	-0.0221577170660808	0.970662462349372	-0.0919264648949356	-0.120381567685604	0.103848580081133	-0.0286452341003193	0.0181874649258771	-0.116144540780416	0.111864827527869	-0.0338389829913899	0.0339065666668288	0.0634202857218529	0.0704819923378932	-0.12510137051974	-0.0951712598296349	0.126024261376327	-0.010303573875872	0.00879835599954722	0.131958374111798	0.00160623747169056	-0.0604538146643244	-0.0761038232948549	-0.131252417043445	0.0604265028986083	0.0357823388632767	0.0415588492812538	0.0107116280791836	-0.0949041014830592	-0.135779058719207	-0.102370199467811	0.0293184783783136	-0.0966527019766133	0.00947973490747812	-0.0286739697648729	-0.0586883587317628	0.0469585296319837	-0.11718183538548	-0.0167907408673439	0.0138918778934227	-0.12074279143469	-0.0759984166048622	-0.0724930283273691	0.0230162129157689	-0.0121281396147535	0.0337416670775462	-0.0310060150801769	-0.0347830846954961	-0.0110799140983597	-0.0286893682886328	-0.0196791770483085	0.156833249960902	0.0157158884827003	0.118044165655091	-0.0189565674920985	0.0649350683511652	0.0565926228458201	-0.0744861392654166	0.0407800601326231	-0.0107909434768011	-0.092929683976014	0.0619165944768159	-0.0161082778973825	-0.0766234549541682	-0.104909901821436	-0.115057410540775	0.0288239175271865	0.0606470765818807	-0.148136537321088	-0.077115748189871	0.0524737692759553	-0.0777005708681305	-0.0868636437173985	-0.0228529286584742	0.000747322365925727	-0.0114428523784226	-0.145334567004764	-0.0545759582321538	-0.132523152759086	-0.0915180805428382	0.00261690699284988	0.0593752815758548	0.16165773465996	-0.11332282137551	0.017775843227539	-0.126048904791204	-0.074883943564389	0.0384648562282149	-0.044754676058157	0.0195258112187736	-0.0362491637753095	0.00355633172288448	-0.0172163639908534	0.00151691833833136	0.0036609656726574
tum_41	0.143381584830272	0.00791855418728782	-0.0989875344830571	-0.0226942937149093	0.0235131214151793	-0.0340769060026766	0.028224566254792	0.0735824733781912	-0.0754931648831711	0.00493741946174566	-0.00631766019866703	-0.0403920804497126	0.052343764997347	-0.102754645999666	-0.0896341330952881	-0.0459549190987774	-0.0172206855783813	-0.0235144329492106	-0.0474034496925661	0.105539526050819	-0.0389247852249823	-0.00261756632850499	0.0968253778979006	0.053305377468379	-0.134498692285044	-0.0744642326391839	0.0297167285431199	0.0692040152963863	0.00510664314429631	0.0197739301760952	0.0989979317307255	-0.0868944042224817	0.0808417763063762	-0.105064927373285	0.0706733342201205	-0.0155584519316099	0.0144270727590135	-0.00171482651303773	0.0424917553725466	0.00343019649529722	-0.147918522394612	-0.00483324038041258	-0.0520162037908725	-0.0193416447959458	0.173975395030606	0.0421148419386359	-0.00723453144245956	-0.138075576995066	0.255484494824951	-0.000895373827127799	-0.0446750121949919	-0.0143546422555734	0.109949287848552	-0.0602689544275883	0.00604834442796182	-0.0238170173351719	-0.0728464618888387	-0.0852763824217677	0.247707329076839	-0.057986027215979	0.00947643207730754	0.00547750209106648	0.653010710071786	0.0856043791451411	-0.0279932565432667	0.0491566552486247	0.00884821960030418	0.0345006534036868	-0.0441562717796456	-0.11761966606309	-0.0971406049052439	-0.0207301311505702	0.0369578086955426	-0.0529210727642108	-0.144423748752946	-0.114524714754655	-0.0936221012147195	-0.0524385570543492	-0.120666320435916	-0.0805655255006596	0.949619420617628	-0.0546022322328733	-0.0109844793283076	0.0987129342147963	0.833103984869255	-0.00793516883702013	-0.0683380281528696	-0.000876285053746391	-0.0886221053592463	-0.0830230070574319	-0.0337028445016074	0.0180953750547647	-0.0306215460058417	0.011406110349349	-0.0240251010749492	-0.126067118931264	-0.0632511839125336	0.106132126640344	-0.0627653720517234	0.0482159422623913	-0.0968433535032954	-0.00964645414077692	-0.0646645163663271	-0.0188901434237455	-0.0435931955795605
tum_43	0.182212680186042	-0.00858605461184503	-0.133706572661785	0.0228333653910617	0.0367268615477968	0.00696882949955757	0.0277896593250965	0.248768175544975	-0.0753308458677779	-0.0592364063733899	-0.0247092661803926	-0.0607639344801429	-0.0135311491518789	-0.158915003173111	-0.101257859576854	0.00700138586347483	-0.0318774180170418	0.0601739937656166	-0.031706199085616	0.360560114494842	-0.0642488862871363	0.0031327469294494	0.180671632085699	0.04227009866866	-0.0537836797969003	-0.0816388172104214	0.24395060505095	-0.0595097558281346	0.299666146866013	0.162190684202544	0.64167013587456	-0.0828570386149897	-0.109149089563963	-0.114557286942204	0.085819713342196	0.0530906339834248	-0.0184241410433168	0.0813551481906919	0.0618588365908276	-0.163753993562232	0.446115346368672	0.00485567656797299	0.0768429470637258	0.0212865367187383	-0.0276923277254244	-0.099914780117046	0.0267217228591071	-0.0661509898459069	-0.0282769647411924	0.00588411152374559	-0.172942220343583	-0.153419434785007	0.0184748801000712	-0.0603054781035409	0.0366715944461579	0.0880470293502616	-0.0489071768129287	-0.11292178730088	-0.0272513021424754	-0.0566473627844485	0.927369925332144	0.219492938680202	0.0082277169311075	0.238458582436084	0.151551549181271	-0.0214468306744539	0.177255302608826	-0.0291713296563546	-0.0405232046924014	-0.0619390237949795	-0.121846455689993	0.139757257905242	0.00749055242801061	-0.165376611166477	-0.132649385076241	-0.159883805052614	0.0393451636654276	0.646624268845094	-0.0934044286529385	-0.0533935584657606	0.00200140666498207	-0.0797946878324846	-0.0984270575771865	0.0655360737866195	-0.000831738473085811	0.637085567354807	-0.126160043819378	-0.0249443855907995	-0.157628221251854	-0.110326884536257	-0.0211975522807198	0.0657283248491949	0.18475766947582	-0.146842392624927	-0.0486872676207587	0.221962416184266	-0.0323329782997197	0.0357240321265399	0.903068044783337	-0.0389600985723758	-0.0447542229309401	-0.0398825434007101	-0.0978484955529686	-0.0248216996303551	-0.0114232019390812
tum_44	0.257900076808292	-0.000865681000026228	-0.146146629838977	0.0421192195466909	0.110992933200478	0.00359719208288512	0.146575783919759	0.259104725366141	-0.0797001481785976	-0.017890032460674	-0.0186466743527778	-0.0424442826086823	0.002255620715529	-0.183527253275127	-0.168106349732365	-0.00723219296162682	-0.00432102548855341	0.0540745686202566	-0.0531213797659252	0.250100860899922	-0.0629632596296632	0.0892267826607855	0.241371259948728	0.357766772185143	-0.132024405180031	0.0113532478483217	0.0379874533245997	-0.0629457733420973	-0.0359761802443902	0.143806582714592	0.153355772935357	-0.120269008800369	-0.0611565957368692	-0.17649256031818	0.482165206720435	0.0432174032415874	-0.00860549042266782	0.916351601225266	-0.0998487256679752	-0.111533856761804	0.123209228927963	0.022956665940022	-0.147408545435238	0.0723709967184832	-0.0306052065259934	-0.0712612747444392	-0.0363689934193378	-0.0395834074496668	-0.0102001337375752	0.0187113003315339	-0.12712822897502	-0.0739511768171692	0.104656150435605	0.0938623217379053	-0.00538051168603033	0.0198473918681545	0.0633281730833538	-0.0164075874451409	-0.0380764251710388	-0.0603341822351718	0.0659515161354991	-0.0344206389251709	0.0593072659425635	0.124889713129301	0.00799746401094264	0.12365371430877	0.227020894920047	0.154921745139506	0.0146996010715637	-0.0834025185592677	-0.125413762106886	-0.0619003381909465	0.036296912572831	-0.0651695145214188	-0.126857301394107	-0.145371414162693	-0.0823274125368602	0.145674129777691	-0.0967330256202616	-0.163919956947193	0.00395966599436783	-0.07120838415446	-0.0545896555886222	0.386187691988825	-0.00145505671348869	0.0393408474283582	-0.0730872749071448	-0.135065778481534	-0.139081082094815	-0.195241389033996	-0.0284242445764222	0.251371456106642	0.154464732236774	-0.122620370144295	-0.0596336413016976	0.0707663709838663	-0.0626552558711206	0.149372835970146	-0.0135294742526076	-0.119878399760037	-0.0770688492487873	0.0218857433463623	-0.137099366303797	-0.0129937449892773	-0.0780840723808198
tum_45	0.0493601222415004	-0.0299873378038903	-0.0212345807346128	-0.0745347542547772	0.0270999441913374	-0.0255693333420081	-0.00880101378674308	0.00177167860813291	-0.0753424240986375	-0.0266106470585189	-0.0264775778866017	0.523482075048463	-0.0168988544308847	-0.0440018608076197	0.0399740869127494	-0.0982588411914273	0.338741210489653	-0.0326661004602504	-0.065517843213967	0.10279462774799	-0.0237811723210452	-0.00544757090313257	0.0577868973570357	-0.0250798516654999	-0.0362438706251814	-0.0985755348421117	0.0161908832565401	-0.0242724700135611	0.0561941778079533	-0.0480056380569965	0.066980446917054	-0.0512747018807716	-0.00416718602355813	-0.0226504723265476	0.0222730255886161	-0.0238392367483783	0.0431164817483373	0.0120915039163238	0.212249565967178	0.0276599032911464	-0.0547452834907951	0.00797057408773987	0.0296390089708887	-0.0156581707725722	0.000540584762378315	0.0149498534612896	-0.0192833978228316	-0.0704931494194948	-0.00407374291198674	-0.0247863745671183	-0.0291917799878476	-0.0437400403946312	0.0772709390479717	-0.0906167964575459	-0.00256638218716051	-0.0282743055149379	-0.101578526510432	-0.1144380792268	0.0047702014997478	-0.0608446918418546	-0.000599445445982431	-0.0239617131794362	0.0121190163395361	0.0574937313358873	-0.0119227445674162	-0.0142615481732123	-0.0215102701283697	-0.0116763119111576	-0.0519897661186069	-0.113942721966575	-0.0317280218318867	-0.0109043517710783	0.0131886588562228	-0.0190893623045005	-0.126013441399702	-0.0592532656104975	-0.105203569679982	-0.0514794087147177	-0.0839460094625618	0.012383069708729	0.00563591467049565	-0.029827466872796	0.0961464917000569	0.0197034746124943	-0.00495046123056741	-0.0129883451982411	-0.0589348966453156	0.025721931251628	-0.0439308951059593	-0.0427322223369354	-0.00782139374760561	-0.0339347949449251	-0.119358541046355	0.0302941644192542	-0.0278446392561246	-0.118309650711835	-0.0114336672897267	0.0248998669958336	-0.0365675285520125	0.0888610297786194	-0.0995215307187027	-0.0287589117106027	-0.0486128095504559	-0.0185261722739096	-0.060745224599094
tum_46	0.123273456346484	-0.0173842464572003	-0.122768841444078	0.125289422327281	-0.0081012537131624	0.0203802160935807	0.00932182611652881	0.173311313152647	-0.0341191452163229	-0.0315880990472379	0.0192421204350316	-0.0714590900611397	-0.00703803094971531	-0.132455315086303	-0.145238107399868	0.163126492872517	-0.0535809374059593	0.0553744332514563	0.113344414158814	0.179962173608935	-0.0535126141230253	-0.0176543416166977	0.139031756874485	0.0587917975467677	-0.121158941457112	-0.0329618424647598	0.225173367556655	-0.0479169498563443	0.226932502517547	0.212466002490045	0.0997384087642697	-0.042209976504617	-0.0672057191748983	-0.102472721035327	0.0293131804260834	0.018052863527589	-0.0400122806365042	0.0337496294509549	-0.0861969247843836	-0.141219865934892	0.0094734820445806	-0.0379645635589175	0.0153542291016849	-0.0307362951500398	-0.0357462327405258	-0.0674824895894583	0.067719774184998	-0.118223490132163	-0.0132177825722299	0.0493738562047144	-0.127688286785306	-0.0998357761622173	-0.0681717948725915	0.0429448407005221	-0.0176899610298165	0.935603448986738	0.0394631095293518	0.00371383997246361	-0.0299510432789277	-0.0503534384661702	0.0389186929613841	0.589471311737976	-0.00394125156450394	0.112004257432678	0.0614217700578218	0.0435281077692333	0.131053480260117	-0.0818908735187115	-0.0210541198118746	0.0226430416588171	-0.137528573177267	0.0659880107984502	-0.0231328385388462	-0.109296662706506	-0.0358882235511858	-0.123875215272291	0.206960170549409	0.54392438644462	-0.100237663262097	-0.0634200909188637	0.0286343743245709	-0.0683219841200616	-0.0933743974724679	0.0100268258006553	0.010509612454629	0.163154909514822	0.0388762665758092	0.0576138913169122	-0.130470156813259	0.00654685985430299	0.0121192130376638	0.7168180885768	0.416588263613118	-0.117549492079288	-0.0244538298376237	-0.126216130082231	-0.014362538413102	0.0720757675970421	0.0370951001445184	0.0329499636383134	-0.0633808105705462	-0.0287213859835274	-0.0800526948201054	-0.0181785326704563	-0.0260224397133124
tum_47	0.169414079783133	0.0137071352843326	-0.089457066004934	0.0853842745686763	0.0658711573647077	0.0140752708347854	0.87351269380814	0.166843586450915	-0.0581297233561574	0.0259398956621956	-0.0132955851405427	-0.0355317984356823	0.0338744979200205	-0.142812820320948	-0.173769667725991	-0.0248046570231838	-0.0164397293521923	0.0628371242833987	0.0166093953026104	-0.0500468291410889	-0.04674242967352	0.0268238738511598	0.120200909169254	0.4108783747719	-0.148187182442575	0.202956304501806	-0.0410163255103402	-0.0553205230419414	-0.176957921179189	0.181888269070959	0.0194468734484084	-0.0822358588643696	-0.120882406952707	-0.208876012884474	0.0910643633283017	0.0472281170377845	0.00448946720875455	0.143071417321236	-0.124748752820432	-0.174142426204831	-0.0913723855671516	0.0833341904271966	-0.243606692947303	-0.0163099746137009	-0.0363143299295	-0.0929881341226544	-0.027635770358944	-0.0759460222830909	-0.00174701450763656	0.0669239390377599	-0.130510112556306	-0.0941478361721628	0.455080763851456	0.246634292985393	0.0278226634064338	-0.00691639695083713	0.136098348714031	0.143398367125646	-0.018170885300287	-0.0554761793505366	0.0107859891042407	-0.0694649665285326	0.00645974937620753	0.0491885235409216	-0.0205229115907598	0.561086446743109	0.0873503985968326	0.592842104180702	0.111894818142879	-0.0769288116651907	-0.00261122184281882	-0.160987201053012	0.0671660440895965	-0.123486812419154	-0.149024701504299	-0.0950254099451379	-0.111422528604542	0.0420169401747499	-0.0107298704286231	-0.132880397569789	0.0348894815962083	-0.0794674134458171	-0.0633297641015732	0.183834987616445	0.0429916641866284	0.000509263095439032	-0.0697957514722253	-0.228712367315679	-0.15555703418896	-0.281895874905459	0.0400434910804828	0.123589239341519	0.153529557922896	-0.174337818461887	0.568962027561119	-0.126037707182674	-0.0841165357769631	0.351232770141157	-0.0888854938213537	-0.24578524315376	-0.0535799798776884	0.00865181508944883	0.0045800552433319	-0.00614654628731609	0.0236264103432353
tum_48	0.0309597816291123	-0.0232330939874816	-0.070167471025617	-0.0334612129649785	-0.0294483706035115	-0.0218078194663469	-0.0496496211234579	0.0268632124655404	-0.0215712396105316	-0.0315764987244159	-0.0182922745196958	-0.04909327398924	-0.0201325815333974	-0.0222336504747193	0.0379083011704555	-0.00770136061794542	-0.0416239515934753	0.0224797876467496	-0.0759169603041456	0.135896504219	-0.0333328067632132	-0.0223069723605491	0.00115298990083692	-0.0686737809868896	-0.0128558760614758	-0.14958501766784	0.113000153956872	-0.0333930186860492	0.187383563425038	-0.00617269939367952	0.0171148420694666	0.00708603903671972	-0.0425065880045332	0.00393529611562282	-0.0170771995627627	0.0153915311369842	0.0101286103629645	-0.0024619797108955	-0.00313172683339891	-0.055624762547243	0.149047632997788	-0.000729355193841116	0.11774619706617	0.0131104163224573	-0.0187411408530635	-0.0181516716002722	0.00921025084713815	-0.0584185220432835	-0.039229092469674	-0.00509264059654894	-0.0827410754412262	-0.0819469393817049	-0.117951387439087	-0.0624127008276208	0.0070064090742865	0.014308893209117	-0.0808350712197703	-0.140401301405202	-0.0234301188272589	-0.0253039739132912	0.0596783631338447	0.0678965078478206	-0.0168580469396422	0.0624853901760057	0.0208042611034002	-0.0384745898045965	-0.00620360774768556	-0.087762367898249	-0.0760022668277611	-0.0955796690858379	-0.100020274445423	0.113418516531895	-0.0363984632444569	-0.0420137390655707	-0.0774194688202095	-0.0784319540683647	0.0532387415133821	0.0854728135482068	-0.127533735166502	0.0912783838765166	-0.0201004369289143	-0.0152136172387538	-0.0590990671458239	-0.0425747430972485	-0.0246059075971175	0.0236546583048981	-0.0759384429014652	0.111713195514394	-0.0824373327119779	0.0886879651957896	-0.022210617316265	0.0306077185423659	-0.0158273725352703	0.0333220536473325	-0.0653306369689521	-0.123852585089719	0.0108125757537801	-0.038067129400878	0.0102489257102924	0.117396217695969	-0.113405281594567	-0.0132398283241019	-0.0402345189455314	-0.0185579939097694	-0.0573080841484056
tum_49	0.0455160226318795	0.0566554076270023	-0.150062318176236	0.443983959645925	0.0324646759738996	0.952142581810565	0.0188384548999522	0.00717795722389403	-0.0773220321316273	-0.0438670852903817	0.0335131449279547	-0.0287589151951256	0.105046917668594	-0.12160705108335	-0.173932588326544	0.247902640148095	-0.00712816526023091	0.0593655165132649	0.0355422390334051	0.0384842853751574	-0.0458287270638718	0.0961224440665758	0.00593995478997621	0.0151752634284216	-0.127302454881777	0.0661547544308033	0.405969190625441	-0.0225684820402324	-0.0280195193248689	0.341316795940987	-0.105141330619699	-0.0732619251403529	-0.104968703569958	-0.117175060671757	0.0801985807749283	0.0872898510370509	0.120830933005143	0.0310891390900058	-0.206244791998169	-0.134348552520067	-0.115046108250615	0.0394379897295509	-0.0606284113220211	0.0255188721554767	-0.0527521179172938	-0.0871336753084066	-0.0442341033296487	-0.113337894463641	0.00876772666175895	-0.0177196845395856	-0.121659083020154	-0.119585000517836	-0.220500831729459	0.394327123346004	-0.0097786686753555	-0.0505561419683157	0.174107162730284	0.0601367293743467	-0.0205300161684218	-0.0668165917182557	-0.030266560425341	0.0297930475451244	-0.056168925871408	0.229063089577867	-0.0527123211203492	0.0235689477973387	0.0311550734981576	0.0496089289553011	0.633979448719035	0.60107447954143	-0.120102028516117	0.502527919187619	0.0171384257873153	-0.107332372664657	0.370809588393676	-0.157494867711802	0.208844726674855	-0.0604246055411656	-0.0928122040998455	-0.164112337072118	-0.0084062663116002	-0.0498693090013998	-0.0752085348189976	-0.0866015461333692	-0.0314306694212032	-0.0231602932710663	-0.0674637876620984	0.104180012495675	-0.147853257610606	0.0985066006411807	-0.01679097229616	-0.033773593124885	0.177831268697013	-0.121087021977748	-0.0348502167451722	0.110022911457472	-0.0672501370288039	-0.0606670480325551	-0.101568708317605	-0.0481060668930951	0.615000526204185	0.0265914551643668	-0.144832538172198	0.0311158580578461	0.624574322389514
tum_50	0.00272568716376289	-0.0295952062027492	0.0392161346302238	-0.0462240214808998	-0.0329057092182317	-0.017748329081871	-0.0340691483682064	-0.0262793052410731	-0.0820803628636134	-0.0276615510813382	-0.028860400845203	-0.0614008496785703	-0.0109421199169138	0.00229976443362	0.044170341862221	-0.0523565486367527	-0.0558817160002176	-0.0320067521639718	-0.0500832332607933	0.0227814027854818	-0.0426111098093479	-0.0222236000567374	-0.0258545863159069	-0.0308219245123846	-0.00626157369221812	-0.069763850955269	-0.00500943672657104	-0.0492789337068586	0.00308474128378193	-0.0460240530638381	-0.00600248700190861	-0.0579711411060257	0.00853259997097306	-0.0212644183420445	-0.00450079759901342	-0.0178458266183492	-0.0264097209129546	-0.0106852901886129	0.0202913848546775	0.028509330218707	-0.00970272962342985	-0.00287924156672059	0.0100305623149937	-0.0188276270977489	-0.00684447582219892	-0.0191506737493388	-0.0110056022157861	-0.0198376231224213	-0.0247439978273441	-0.00185446533018323	0.0308440202424483	-0.00491173008206304	-0.0140214782820345	-0.0677126047383823	-0.00768108171501525	-0.0252544197474235	-0.074499352589519	-0.044996566450112	-0.0284930006033224	-0.0733900074022915	0.00403498665916714	-0.0134415773652506	0.00870159988322274	-0.00982466412003168	-0.00321807892392997	-0.041360339902173	-0.0269504463507383	-0.0281577648790863	-0.0346909849080487	0.00286078687500465	-0.0005551007870602	-0.0243217646709367	-0.033428964335757	-0.0111057493985028	-0.0512467993728362	-0.0136901237862621	-0.0885650030254472	-0.020339181807778	-0.0453143759736223	0.0230366151364167	-0.0170380641645711	-0.0235612300538112	-0.0407043979917764	-0.00498976155528813	-0.0292616770448024	-0.0119914756818434	0.0181091406922852	0.010893376615632	0.0756375674092822	0.0314637746609376	-0.0438960460094231	-0.0126282655210567	-0.0524424887409214	0.0045446606232994	-0.0770025335380009	-0.117627836605015	-0.0493520695525966	-0.0442907431749374	-0.00623852481696529	0.0336583822264141	-0.0596275422471605	0.00765824136459371	-0.0261261532042447	-0.0308101394994381	-0.0304764190380052
